***** EVD.Astro.Spectral._RunSpectral.ForR
TempK   nm     flux
3100 488.00 5344.472
3100 489.00 5405.004
3100 490.00 5465.879
3100 491.00 5527.095
3100 492.00 5588.652
3100 493.00 5650.548
3100 494.00 5712.780
3100 495.00 5775.349
3100 496.00 5838.250
3100 497.00 5901.485
3100 498.00 5965.050
3100 499.00 6028.943
3100 500.00 6093.164
3100 501.00 6157.711
3100 502.00 6222.581
3100 503.00 6287.773
3100 504.00 6353.285
3100 505.00 6419.116
3100 506.00 6485.263
3100 507.00 6551.725
3100 508.00 6618.500
3100 509.00 6685.586
3100 510.00 6752.981
3100 511.00 6820.683
3100 512.00 6888.691
3100 513.00 6957.001
3100 514.00 7025.613
3100 515.00 7094.525
3100 516.00 7163.733
3100 517.00 7233.237
3100 518.00 7303.034
3100 519.00 7373.123
3100 520.00 7443.500
3100 521.00 7514.165
3100 522.00 7585.115
3100 523.00 7656.347
3100 524.00 7727.860
3100 525.00 7799.652
3100 526.00 7871.721
3100 527.00 7944.063
3100 528.00 8016.678
3100 529.00 8089.563
3100 530.00 8162.715
3100 531.00 8236.133
3100 532.00 8309.815
3100 533.00 8383.757
3100 534.00 8457.958
3100 535.00 8532.416
3100 536.00 8607.128
3100 537.00 8682.092
3100 538.00 8757.306
3100 539.00 8832.767
3100 540.00 8908.474
3100 541.00 8984.423
3100 542.00 9060.613
3100 543.00 9137.041
3100 544.00 9213.704
3100 545.00 9290.601
3100 546.00 9367.730
3100 547.00 9445.087
3100 548.00 9522.670
3100 549.00 9600.477
3100 550.00 9678.506
3100 551.00 9756.755
3100 552.00 9835.220
3100 553.00 9913.899
3100 554.00 9992.791
3100 555.00 10071.892
3100 556.00 10151.200
3100 557.00 10230.713
3100 558.00 10310.428
3100 559.00 10390.344
3100 560.00 10470.456
3100 561.00 10550.764
3100 562.00 10631.264
3100 563.00 10711.955
3100 564.00 10792.833
3100 565.00 10873.896
3100 566.00 10955.142
3100 567.00 11036.569
3100 568.00 11118.173
3100 569.00 11199.953
3100 570.00 11281.906
3100 571.00 11364.029
3100 572.00 11446.320
3100 573.00 11528.777
3100 574.00 11611.396
3100 575.00 11694.177
3100 576.00 11777.115
3100 577.00 11860.210
3100 578.00 11943.457
3100 579.00 12026.855
3100 580.00 12110.402
3100 581.00 12194.094
3100 582.00 12277.929
3100 583.00 12361.906
3100 584.00 12446.021
3100 585.00 12530.272
3100 586.00 12614.656
3100 587.00 12699.171
3100 588.00 12783.815
3100 589.00 12868.585
3100 590.00 12953.479
3100 591.00 13038.494
3100 592.00 13123.627
3100 593.00 13208.878
3100 594.00 13294.241
3100 595.00 13379.717
3100 596.00 13465.301
3100 597.00 13550.992
3100 598.00 13636.788
3100 599.00 13722.685
3100 600.00 13808.681
3100 601.00 13894.774
3100 602.00 13980.962
3100 603.00 14067.242
3100 604.00 14153.611
3100 605.00 14240.068
3100 606.00 14326.610
3100 607.00 14413.234
3100 608.00 14499.939
3100 609.00 14586.721
3100 610.00 14673.579
3100 611.00 14760.510
3100 612.00 14847.512
3100 613.00 14934.581
3100 614.00 15021.717
3100 615.00 15108.917
3100 616.00 15196.178
3100 617.00 15283.498
3100 618.00 15370.875
3100 619.00 15458.306
3100 620.00 15545.790
3100 621.00 15633.323
3100 622.00 15720.903
3100 623.00 15808.529
3100 624.00 15896.198
3100 625.00 15983.908
3100 626.00 16071.656
3100 627.00 16159.440
3100 628.00 16247.258
3100 629.00 16335.108
3100 630.00 16422.987
3100 631.00 16510.894
3100 632.00 16598.826
3100 633.00 16686.780
3100 634.00 16774.756
3100 635.00 16862.749
3100 636.00 16950.759
3100 637.00 17038.784
3100 638.00 17126.820
3100 639.00 17214.866
3100 640.00 17302.919
3100 641.00 17390.979
3100 642.00 17479.041
3100 643.00 17567.105
3100 644.00 17655.169
3100 645.00 17743.229
3100 646.00 17831.284
3100 647.00 17919.333
3100 648.00 18007.372
3100 649.00 18095.400
3100 650.00 18183.415
3100 651.00 18271.415
3100 652.00 18359.397
3100 653.00 18447.360
3100 654.00 18535.302
3100 655.00 18623.220
3100 656.00 18711.114
3100 657.00 18798.979
3100 658.00 18886.816
3100 659.00 18974.622
3100 660.00 19062.394
3100 661.00 19150.131
3100 662.00 19237.832
3100 663.00 19325.493
3100 664.00 19413.114
3100 665.00 19500.692
3100 666.00 19588.225
3100 667.00 19675.712
3100 668.00 19763.151
3100 669.00 19850.539
3100 670.00 19937.875
3100 671.00 20025.158
3100 672.00 20112.384
3100 673.00 20199.554
3100 674.00 20286.664
3100 675.00 20373.713
3100 676.00 20460.699
3100 677.00 20547.620
3100 678.00 20634.475
3100 679.00 20721.263
3100 680.00 20807.980
3100 681.00 20894.625
3100 682.00 20981.198
3100 683.00 21067.695
3100 684.00 21154.116
3100 685.00 21240.458
3100 686.00 21326.720
3100 687.00 21412.901
3100 688.00 21498.998
3100 689.00 21585.011
3100 690.00 21670.937
3100 691.00 21756.774
3100 692.00 21842.522
3100 693.00 21928.179
3100 694.00 22013.742
3100 695.00 22099.211
3100 696.00 22184.585
3100 697.00 22269.860
3100 698.00 22355.036
3100 699.00 22440.112
3100 700.00 22525.085
3100 701.00 22609.955
3100 702.00 22694.720
3100 703.00 22779.378
3100 704.00 22863.927
3100 705.00 22948.368
3100 706.00 23032.697
3100 707.00 23116.914
3100 708.00 23201.017
3100 709.00 23285.005
3100 710.00 23368.876
3100 711.00 23452.629
3100 712.00 23536.262
3100 713.00 23619.775
3100 714.00 23703.166
3100 715.00 23786.433
3100 716.00 23869.575
3100 717.00 23952.592
3100 718.00 24035.480
3100 719.00 24118.240
3100 720.00 24200.870
3100 721.00 24283.369
3100 722.00 24365.735
3100 723.00 24447.967
3100 724.00 24530.065
3100 725.00 24612.025
3100 726.00 24693.849
3100 727.00 24775.533
3100 728.00 24857.078
3100 729.00 24938.482
3100 730.00 25019.743
3100 731.00 25100.861
3100 732.00 25181.834
3100 733.00 25262.661
3100 734.00 25343.341
3100 735.00 25423.874
3100 736.00 25504.257
3100 737.00 25584.490
3100 738.00 25664.572
3100 739.00 25744.501
3100 740.00 25824.277
3100 741.00 25903.898
3100 742.00 25983.364
3100 743.00 26062.672
3100 744.00 26141.824
3100 745.00 26220.816
3100 746.00 26299.649
3100 747.00 26378.321
3100 748.00 26456.832
3100 749.00 26535.180
3100 750.00 26613.364
3100 751.00 26691.384
3100 752.00 26769.238
3100 753.00 26846.925
3100 754.00 26924.446
3100 755.00 27001.798
3100 756.00 27078.980
3100 757.00 27155.993
3100 758.00 27232.835
3100 759.00 27309.505
3100 760.00 27386.002
3100 761.00 27462.325
3100 762.00 27538.474
3100 763.00 27614.448
3100 764.00 27690.246
3100 765.00 27765.867
3100 766.00 27841.310
3100 767.00 27916.574
3100 768.00 27991.660
3100 769.00 28066.565
3100 770.00 28141.289
3100 771.00 28215.832
3100 772.00 28290.192
3100 773.00 28364.370
3100 774.00 28438.363
3100 775.00 28512.173
3100 776.00 28585.796
3100 777.00 28659.234
3100 778.00 28732.485
3100 779.00 28805.549
3100 780.00 28878.425
3100 781.00 28951.113
3100 782.00 29023.611
3100 783.00 29095.919
3100 784.00 29168.036
3100 785.00 29239.962
3100 786.00 29311.697
3100 787.00 29383.239
3100 788.00 29454.587
3100 789.00 29525.743
3100 790.00 29596.704
3100 791.00 29667.470
3100 792.00 29738.041
3100 793.00 29808.416
3100 794.00 29878.594
3100 795.00 29948.576
3100 796.00 30018.360
3100 797.00 30087.945
3100 798.00 30157.333
3100 799.00 30226.521
3100 800.00 30295.509
3100 801.00 30364.298
3100 802.00 30432.886
3100 803.00 30501.273
3100 804.00 30569.458
3100 805.00 30637.442
3100 806.00 30705.223
3100 807.00 30772.801
3100 808.00 30840.176
3100 809.00 30907.347
3100 810.00 30974.314
3100 811.00 31041.077
3100 812.00 31107.634
3100 813.00 31173.987
3100 814.00 31240.133
3100 815.00 31306.074
3100 816.00 31371.808
3100 817.00 31437.335
3100 818.00 31502.655
3100 819.00 31567.768
3100 820.00 31632.672
3100 821.00 31697.369
3100 822.00 31761.857
3100 823.00 31826.136
3100 824.00 31890.206
3100 825.00 31954.067
3100 826.00 32017.717
3100 827.00 32081.158
3100 828.00 32144.389
3100 829.00 32207.408
3100 830.00 32270.217
3100 831.00 32332.815
3100 832.00 32395.202
3100 833.00 32457.376
3100 834.00 32519.339
3100 835.00 32581.090
3100 836.00 32642.629
3100 837.00 32703.955
3100 838.00 32765.068
3100 839.00 32825.968
3100 840.00 32886.655
3100 841.00 32947.129
3100 842.00 33007.389
3100 843.00 33067.436
3100 844.00 33127.268
3100 845.00 33186.887
3100 846.00 33246.291
3100 847.00 33305.481
3100 848.00 33364.456
3100 849.00 33423.217
3100 850.00 33481.763
3100 851.00 33540.094
3100 852.00 33598.210
3100 853.00 33656.110
3100 854.00 33713.796
3100 855.00 33771.265
3100 856.00 33828.520
3100 857.00 33885.559
3100 858.00 33942.382
3100 859.00 33998.989
3100 860.00 34055.381
3100 861.00 34111.556
3100 862.00 34167.516
3100 863.00 34223.260
3100 864.00 34278.787
3100 865.00 34334.098
3100 866.00 34389.193
3100 867.00 34444.072
3100 868.00 34498.735
3100 869.00 34553.181
3100 870.00 34607.411
3100 871.00 34661.425
3100 872.00 34715.222
3100 873.00 34768.803
3100 874.00 34822.168
3100 875.00 34875.316
3100 876.00 34928.248
3100 877.00 34980.964
3100 878.00 35033.463
3100 879.00 35085.746
3100 880.00 35137.813
3100 881.00 35189.663
3100 882.00 35241.298
3100 883.00 35292.716
3100 884.00 35343.918
3100 885.00 35394.904
3100 886.00 35445.674
3100 887.00 35496.228
3100 888.00 35546.567
3100 889.00 35596.689
3100 890.00 35646.596
3100 891.00 35696.287
3100 892.00 35745.763
3100 893.00 35795.023
3100 894.00 35844.068
3100 895.00 35892.898
3100 896.00 35941.512
3100 897.00 35989.912
3100 898.00 36038.096
3100 899.00 36086.066
3100 900.00 36133.821
3100 901.00 36181.361
3100 902.00 36228.687
3100 903.00 36275.799
3100 904.00 36322.696
3100 905.00 36369.379
3100 906.00 36415.849
3100 907.00 36462.105
3100 908.00 36508.147
3100 909.00 36553.975
3100 910.00 36599.591
3100 911.00 36644.993
3100 912.00 36690.182
3100 913.00 36735.159
3100 914.00 36779.923
3100 915.00 36824.474
3100 916.00 36868.813
3100 917.00 36912.941
3100 918.00 36956.856
3100 919.00 37000.559
3100 920.00 37044.051
3100 921.00 37087.332
3100 922.00 37130.402
3100 923.00 37173.261
3100 924.00 37215.909
3100 925.00 37258.346
3100 926.00 37300.574
3100 927.00 37342.591
3100 928.00 37384.398
3100 929.00 37425.996
3100 930.00 37467.385
3100 931.00 37508.564
3100 932.00 37549.535
3100 933.00 37590.297
3100 934.00 37630.850
3100 935.00 37671.195
3100 936.00 37711.332
3100 937.00 37751.262
3100 938.00 37790.984
3100 939.00 37830.499
3100 940.00 37869.807
3100 941.00 37908.909
3100 942.00 37947.804
3100 943.00 37986.493
3100 944.00 38024.976
3100 945.00 38063.253
3100 946.00 38101.325
3100 947.00 38139.192
3100 948.00 38176.855
3100 949.00 38214.313
3100 950.00 38251.566
3100 951.00 38288.616
3100 952.00 38325.462
3100 953.00 38362.105
3100 954.00 38398.545
3100 955.00 38434.782
3100 956.00 38470.817
3100 957.00 38506.649
3100 958.00 38542.280
3100 959.00 38577.709
3100 960.00 38612.937
3100 961.00 38647.964
3100 962.00 38682.790
3100 963.00 38717.416
3100 964.00 38751.843
3100 965.00 38786.069
3100 966.00 38820.096
3100 967.00 38853.924
3100 968.00 38887.554
3100 969.00 38920.985
3100 970.00 38954.218
3100 971.00 38987.254
3100 972.00 39020.092
3100 973.00 39052.733
3100 974.00 39085.178
3100 975.00 39117.426
3100 976.00 39149.478
3100 977.00 39181.334
3100 978.00 39212.996
3100 979.00 39244.462
3100 980.00 39275.733
3100 981.00 39306.811
3100 982.00 39337.694
3100 983.00 39368.384
3100 984.00 39398.880
3100 985.00 39429.184
3100 986.00 39459.295
3100 987.00 39489.215
3100 988.00 39518.942
3100 989.00 39548.478
3100 990.00 39577.823
3100 991.00 39606.977
3100 992.00 39635.941
3100 993.00 39664.715
3100 994.00 39693.300
3100 995.00 39721.695
3100 996.00 39749.901
3100 997.00 39777.919
3100 998.00 39805.749
3100 999.00 39833.391
3100 1000.00 39860.846
3100 1001.00 39888.114
3100 1002.00 39915.195
3100 1003.00 39942.090
3100 1004.00 39968.800
3100 1005.00 39995.324
3100 1006.00 40021.663
3100 1007.00 40047.817
3100 1008.00 40073.787
3100 1009.00 40099.573
3100 1010.00 40125.176
3100 1011.00 40150.596
3100 1012.00 40175.833
3100 1013.00 40200.888
3100 1014.00 40225.760
3100 1015.00 40250.452
3100 1016.00 40274.962
3100 1017.00 40299.291
3100 1018.00 40323.441
3100 1019.00 40347.410
3100 1020.00 40371.200
3100 1021.00 40394.810
3100 1022.00 40418.242
3100 1023.00 40441.496
3100 1024.00 40464.572
3100 1025.00 40487.470
3100 1026.00 40510.192
3100 1027.00 40532.736
3100 1028.00 40555.104
3100 1029.00 40577.297
3100 1030.00 40599.314
3100 1031.00 40621.156
3100 1032.00 40642.823
3100 1033.00 40664.316
3100 1034.00 40685.636
3100 1035.00 40706.782
3100 1036.00 40727.755
3100 1037.00 40748.555
3100 1038.00 40769.183
3100 1039.00 40789.640
3100 1040.00 40809.925
3100 1041.00 40830.039
3100 1042.00 40849.983
3100 1043.00 40869.757
3100 1044.00 40889.361
3100 1045.00 40908.795
3100 1046.00 40928.062
3100 1047.00 40947.159
3100 1048.00 40966.089
3100 1049.00 40984.851
3100 1050.00 41003.446
3100 1051.00 41021.874
3100 1052.00 41040.136
3100 1053.00 41058.232
3100 1054.00 41076.163
3100 1055.00 41093.928
3100 1056.00 41111.530
3100 1057.00 41128.966
3100 1058.00 41146.239
3100 1059.00 41163.349
3100 1060.00 41180.296
3100 1061.00 41197.081
3100 1062.00 41213.703
3100 1063.00 41230.164
3100 1064.00 41246.463
3100 1065.00 41262.602
3100 1066.00 41278.580
3100 1067.00 41294.399
3100 1068.00 41310.058
3100 1069.00 41325.558
3100 1070.00 41340.899
3100 1071.00 41356.082
3100 1072.00 41371.107
3100 1073.00 41385.975
3100 1074.00 41400.686
3100 1075.00 41415.241
3100 1076.00 41429.639
3100 1077.00 41443.882
3100 1078.00 41457.970
3100 1079.00 41471.902
3100 1080.00 41485.681
3100 1081.00 41499.305
3100 1082.00 41512.776
3100 1083.00 41526.094
3100 1084.00 41539.259
3100 1085.00 41552.272
3100 1086.00 41565.134
3100 1087.00 41577.843
3100 1088.00 41590.402
3100 1089.00 41602.811
3100 1090.00 41615.069
3100 1091.00 41627.178
3100 1092.00 41639.137
3100 1093.00 41650.948
3100 1094.00 41662.610
3100 1095.00 41674.125
3100 1096.00 41685.492
3100 1097.00 41696.712
3100 1098.00 41707.785
3100 1099.00 41718.712
3100 1100.00 41729.493
3100 1101.00 41740.129
3100 1102.00 41750.619
3100 1103.00 41760.966
3100 1104.00 41771.168
3100 1105.00 41781.226
3100 1106.00 41791.142
3100 1107.00 41800.914
3100 1108.00 41810.545
3100 1109.00 41820.033
3100 1110.00 41829.379
3100 1111.00 41838.585
3100 1112.00 41847.650
3100 1113.00 41856.574
3100 1114.00 41865.359
3100 1115.00 41874.005
3100 1116.00 41882.511
3100 1117.00 41890.879
3100 1118.00 41899.109
3100 1119.00 41907.201
3100 1120.00 41915.156
3100 1121.00 41922.973
3100 1122.00 41930.655
3100 1123.00 41938.200
3100 1124.00 41945.610
3100 1125.00 41952.885
3100 1126.00 41960.025
3100 1127.00 41967.030
3100 1128.00 41973.902
3100 1129.00 41980.640
3100 1130.00 41987.245
3100 1131.00 41993.718
3100 1132.00 42000.058
3100 1133.00 42006.267
3100 1134.00 42012.344
3100 1135.00 42018.290
3100 1136.00 42024.105
3100 1137.00 42029.791
3100 1138.00 42035.346
3100 1139.00 42040.773
3100 1140.00 42046.070
3100 1141.00 42051.239
3100 1142.00 42056.280
3100 1143.00 42061.193
3100 1144.00 42065.979
3100 1145.00 42070.638
3100 1146.00 42075.171
3100 1147.00 42079.578
3100 1148.00 42083.859
3100 1149.00 42088.015
3100 1150.00 42092.047
3100 1151.00 42095.954
3100 1152.00 42099.737
3100 1153.00 42103.396
3100 1154.00 42106.933
3100 1155.00 42110.346
3100 1156.00 42113.638
3100 1157.00 42116.807
3100 1158.00 42119.855
3100 1159.00 42122.782
3100 1160.00 42125.588
3100 1161.00 42128.274
3100 1162.00 42130.841
3100 1163.00 42133.287
3100 1164.00 42135.615
3100 1165.00 42137.824
3100 1166.00 42139.915
3100 1167.00 42141.888
3100 1168.00 42143.743
3100 1169.00 42145.481
3100 1170.00 42147.103
3100 1171.00 42148.609
3100 1172.00 42149.998
3100 1173.00 42151.273
3100 1174.00 42152.432
3100 1175.00 42153.476
3100 1176.00 42154.407
3100 1177.00 42155.223
3100 1178.00 42155.926
3100 1179.00 42156.516
3100 1180.00 42156.993
3100 1181.00 42157.358
3100 1182.00 42157.611
3100 1183.00 42157.753
3100 1184.00 42157.784
3100 1185.00 42157.703
3100 1186.00 42157.513
3100 1187.00 42157.212
3100 1188.00 42156.802
3100 1189.00 42156.283
3100 1190.00 42155.655
3100 1191.00 42154.919
3100 1192.00 42154.075
3100 1193.00 42153.123
3100 1194.00 42152.064
3100 1195.00 42150.898
3100 1196.00 42149.626
3100 1197.00 42148.248
3100 1198.00 42146.764
3100 1199.00 42145.174
3100 1200.00 42143.480
3100 1201.00 42141.681
3100 1202.00 42139.778
3100 1203.00 42137.772
3100 1204.00 42135.661
3100 1205.00 42133.448
3100 1206.00 42131.133
3100 1207.00 42128.715
3100 1208.00 42126.195
3100 1209.00 42123.573
3100 1210.00 42120.851
3100 1211.00 42118.027
3100 1212.00 42115.103
3100 1213.00 42112.080
3100 1214.00 42108.956
3100 1215.00 42105.734
3100 1216.00 42102.412
3100 1217.00 42098.992
3100 1218.00 42095.474
3100 1219.00 42091.857
3100 1220.00 42088.144
3100 1221.00 42084.333
3100 1222.00 42080.426
3100 1223.00 42076.422
3100 1224.00 42072.323
3100 1225.00 42068.127
3100 1226.00 42063.837
3100 1227.00 42059.452
3100 1228.00 42054.972
3100 1229.00 42050.398
3100 1230.00 42045.730
3100 1231.00 42040.968
3100 1232.00 42036.114
3100 1233.00 42031.167
3100 1234.00 42026.127
3100 1235.00 42020.996
3100 1236.00 42015.772
3100 1237.00 42010.458
3100 1238.00 42005.052
3100 1239.00 41999.556
3100 1240.00 41993.970
3100 1241.00 41988.294
3100 1242.00 41982.528
3100 1243.00 41976.673
3100 1244.00 41970.729
3100 1245.00 41964.697
3100 1246.00 41958.576
3100 1247.00 41952.368
3100 1248.00 41946.072
3100 1249.00 41939.689
3100 1250.00 41933.220
3100 1251.00 41926.664
3100 1252.00 41920.022
3100 1253.00 41913.294
3100 1254.00 41906.480
3100 1255.00 41899.582
3100 1256.00 41892.599
3100 1257.00 41885.531
3100 1258.00 41878.380
3100 1259.00 41871.145
3100 1260.00 41863.826
3100 1261.00 41856.424
3100 1262.00 41848.940
3100 1263.00 41841.373
3100 1264.00 41833.724
3100 1265.00 41825.994
3100 1266.00 41818.182
3100 1267.00 41810.289
3100 1268.00 41802.316
3100 1269.00 41794.262
3100 1270.00 41786.128
3100 1271.00 41777.914
3100 1272.00 41769.621
3100 1273.00 41761.248
3100 1274.00 41752.797
3100 1275.00 41744.268
3100 1276.00 41735.661
3100 1277.00 41726.975
3100 1278.00 41718.213
3100 1279.00 41709.373
3100 1280.00 41700.456
3100 1281.00 41691.463
3100 1282.00 41682.394
3100 1283.00 41673.249
3100 1284.00 41664.028
3100 1285.00 41654.732
3100 1286.00 41645.361
3100 1287.00 41635.916
3100 1288.00 41626.396
3100 1289.00 41616.802
3100 1290.00 41607.135
3100 1291.00 41597.395
3100 1292.00 41587.581
3100 1293.00 41577.695
3100 1294.00 41567.736
3100 1295.00 41557.705
3100 1296.00 41547.602
3100 1297.00 41537.428
3100 1298.00 41527.183
3100 1299.00 41516.867
3100 1300.00 41506.480
2950 300.00 67.012
2950 301.00 69.796
2950 302.00 72.672
2950 303.00 75.644
2950 304.00 78.713
2950 305.00 81.881
2950 306.00 85.152
2950 307.00 88.526
2950 308.00 92.008
2950 309.00 95.598
2950 310.00 99.300
2950 311.00 103.116
2950 312.00 107.048
2950 313.00 111.098
2950 314.00 115.271
2950 315.00 119.567
2950 316.00 123.989
2950 317.00 128.540
2950 318.00 133.223
2950 319.00 138.040
2950 320.00 142.994
2950 321.00 148.088
2950 322.00 153.323
2950 323.00 158.704
2950 324.00 164.232
2950 325.00 169.910
2950 326.00 175.741
2950 327.00 181.729
2950 328.00 187.874
2950 329.00 194.181
2950 330.00 200.653
2950 331.00 207.291
2950 332.00 214.099
2950 333.00 221.080
2950 334.00 228.236
2950 335.00 235.571
2950 336.00 243.087
2950 337.00 250.787
2950 338.00 258.675
2950 339.00 266.752
2950 340.00 275.022
2950 341.00 283.489
2950 342.00 292.154
2950 343.00 301.020
2950 344.00 310.092
2950 345.00 319.371
2950 346.00 328.860
2950 347.00 338.563
2950 348.00 348.483
2950 349.00 358.622
2950 350.00 368.984
2950 351.00 379.571
2950 352.00 390.386
2950 353.00 401.433
2950 354.00 412.713
2950 355.00 424.232
2950 356.00 435.990
2950 357.00 447.992
2950 358.00 460.240
2950 359.00 472.737
2950 360.00 485.485
2950 361.00 498.489
2950 362.00 511.751
2950 363.00 525.274
2950 364.00 539.060
2950 365.00 553.113
2950 366.00 567.436
2950 367.00 582.031
2950 368.00 596.901
2950 369.00 612.050
2950 370.00 627.479
2950 371.00 643.193
2950 372.00 659.193
2950 373.00 675.483
2950 374.00 692.065
2950 375.00 708.943
2950 376.00 726.118
2950 377.00 743.594
2950 378.00 761.373
2950 379.00 779.458
2950 380.00 797.853
2950 381.00 816.559
2950 382.00 835.579
2950 383.00 854.916
2950 384.00 874.572
2950 385.00 894.551
2950 386.00 914.854
2950 387.00 935.484
2950 388.00 956.445
2950 389.00 977.737
2950 390.00 999.365
2950 391.00 1021.329
2950 392.00 1043.634
2950 393.00 1066.281
2950 394.00 1089.272
2950 395.00 1112.610
2950 396.00 1136.297
2950 397.00 1160.337
2950 398.00 1184.730
2950 399.00 1209.479
2950 400.00 1234.587
2950 401.00 1260.055
2950 402.00 1285.886
2950 403.00 1312.083
2950 404.00 1338.646
2950 405.00 1365.579
2950 406.00 1392.882
2950 407.00 1420.560
2950 408.00 1448.612
2950 409.00 1477.042
2950 410.00 1505.851
2950 411.00 1535.042
2950 412.00 1564.615
2950 413.00 1594.573
2950 414.00 1624.918
2950 415.00 1655.652
2950 416.00 1686.776
2950 417.00 1718.292
2950 418.00 1750.201
2950 419.00 1782.506
2950 420.00 1815.208
2950 421.00 1848.308
2950 422.00 1881.808
2950 423.00 1915.710
2950 424.00 1950.015
2950 425.00 1984.724
2950 426.00 2019.839
2950 427.00 2055.362
2950 428.00 2091.293
2950 429.00 2127.634
2950 430.00 2164.386
2950 431.00 2201.550
2950 432.00 2239.128
2950 433.00 2277.121
2950 434.00 2315.529
2950 435.00 2354.355
2950 436.00 2393.598
2950 437.00 2433.261
2950 438.00 2473.343
2950 439.00 2513.846
2950 440.00 2554.771
2950 441.00 2596.119
2950 442.00 2637.890
2950 443.00 2680.085
2950 444.00 2722.705
2950 445.00 2765.751
2950 446.00 2809.223
2950 447.00 2853.122
2950 448.00 2897.449
2950 449.00 2942.204
2950 450.00 2987.387
2950 451.00 3033.000
2950 452.00 3079.042
2950 453.00 3125.515
2950 454.00 3172.417
2950 455.00 3219.751
2950 456.00 3267.515
2950 457.00 3315.711
2950 458.00 3364.338
2950 459.00 3413.397
2950 460.00 3462.888
2950 461.00 3512.810
2950 462.00 3563.165
2950 463.00 3613.952
2950 464.00 3665.171
2950 465.00 3716.822
2950 466.00 3768.905
2950 467.00 3821.420
2950 468.00 3874.366
2950 469.00 3927.744
2950 470.00 3981.554
2950 471.00 4035.795
2950 472.00 4090.466
2950 473.00 4145.568
2950 474.00 4201.100
2950 475.00 4257.063
2950 476.00 4313.454
2950 477.00 4370.274
2950 478.00 4427.523
2950 479.00 4485.200
2950 480.00 4543.304
2950 481.00 4601.835
2950 482.00 4660.792
2950 483.00 4720.174
2950 484.00 4779.981
2950 485.00 4840.213
2950 486.00 4900.867
2950 487.00 4961.944
2950 488.00 5023.443
2950 489.00 5085.363
2950 490.00 5147.703
2950 491.00 5210.462
2950 492.00 5273.639
2950 493.00 5337.233
2950 494.00 5401.243
2950 495.00 5465.668
2950 496.00 5530.508
2950 497.00 5595.760
2950 498.00 5661.424
2950 499.00 5727.499
2950 500.00 5793.983
2950 501.00 5860.876
2950 502.00 5928.175
2950 503.00 5995.881
2950 504.00 6063.990
2950 505.00 6132.503
2950 506.00 6201.418
2950 507.00 6270.733
2950 508.00 6340.446
2950 509.00 6410.558
2950 510.00 6481.065
2950 511.00 6551.967
2950 512.00 6623.262
2950 513.00 6694.949
2950 514.00 6767.025
2950 515.00 6839.490
2950 516.00 6912.342
2950 517.00 6985.579
2950 518.00 7059.199
2950 519.00 7133.201
2950 520.00 7207.583
2950 521.00 7282.343
2950 522.00 7357.480
2950 523.00 7432.991
2950 524.00 7508.875
2950 525.00 7585.131
2950 526.00 7661.756
2950 527.00 7738.748
2950 528.00 7816.106
2950 529.00 7893.827
2950 530.00 7971.910
2950 531.00 8050.353
2950 532.00 8129.154
2950 533.00 8208.310
2950 534.00 8287.820
2950 535.00 8367.682
2950 536.00 8447.893
2950 537.00 8528.453
2950 538.00 8609.357
2950 539.00 8690.605
2950 540.00 8772.195
2950 541.00 8854.123
2950 542.00 8936.389
2950 543.00 9018.989
2950 544.00 9101.922
2950 545.00 9185.186
2950 546.00 9268.777
2950 547.00 9352.695
2950 548.00 9436.936
2950 549.00 9521.499
2950 550.00 9606.382
2950 551.00 9691.581
2950 552.00 9777.094
2950 553.00 9862.920
2950 554.00 9949.056
2950 555.00 10035.500
2950 556.00 10122.248
2950 557.00 10209.300
2950 558.00 10296.652
2950 559.00 10384.302
2950 560.00 10472.248
2950 561.00 10560.488
2950 562.00 10649.018
2950 563.00 10737.836
2950 564.00 10826.940
2950 565.00 10916.328
2950 566.00 11005.997
2950 567.00 11095.944
2950 568.00 11186.168
2950 569.00 11276.665
2950 570.00 11367.433
2950 571.00 11458.469
2950 572.00 11549.772
2950 573.00 11641.338
2950 574.00 11733.164
2950 575.00 11825.250
2950 576.00 11917.591
2950 577.00 12010.185
2950 578.00 12103.030
2950 579.00 12196.123
2950 580.00 12289.461
2950 581.00 12383.043
2950 582.00 12476.865
2950 583.00 12570.924
2950 584.00 12665.219
2950 585.00 12759.746
2950 586.00 12854.503
2950 587.00 12949.488
2950 588.00 13044.697
2950 589.00 13140.128
2950 590.00 13235.778
2950 591.00 13331.646
2950 592.00 13427.727
2950 593.00 13524.020
2950 594.00 13620.522
2950 595.00 13717.230
2950 596.00 13814.141
2950 597.00 13911.254
2950 598.00 14008.565
2950 599.00 14106.071
2950 600.00 14203.770
2950 601.00 14301.660
2950 602.00 14399.737
2950 603.00 14497.999
2950 604.00 14596.444
2950 605.00 14695.068
2950 606.00 14793.869
2950 607.00 14892.845
2950 608.00 14991.992
2950 609.00 15091.308
2950 610.00 15190.791
2950 611.00 15290.438
2950 612.00 15390.245
2950 613.00 15490.211
2950 614.00 15590.332
2950 615.00 15690.607
2950 616.00 15791.032
2950 617.00 15891.605
2950 618.00 15992.323
2950 619.00 16093.184
2950 620.00 16194.185
2950 621.00 16295.322
2950 622.00 16396.595
2950 623.00 16497.999
2950 624.00 16599.533
2950 625.00 16701.193
2950 626.00 16802.978
2950 627.00 16904.884
2950 628.00 17006.909
2950 629.00 17109.050
2950 630.00 17211.305
2950 631.00 17313.671
2950 632.00 17416.145
